user_id,group_name,group,perk
626114,Zerobookers,1,"Free Checked Bag + Irresistible ""First Booking"" Offer"
626249,Zerobookers,1,"Free Checked Bag + Irresistible ""First Booking"" Offer"
626318,Bargain Hunters (Budget),4,Exclusive Discounts (10%)
626329,Other Infrequent Travelers,7,Exclusive Discounts (10%) + Discount on Next Booking
626519,Bargain Hunters (Budget),4,Exclusive Discounts (10%)
626520,Other Infrequent Travelers,7,Exclusive Discounts (10%) + Discount on Next Booking
626558,Zerobookers,1,"Free Checked Bag + Irresistible ""First Booking"" Offer"
626587,Luxury Lovers,5,Free Hotel Meal
626645,Big Spenders,2,1 Night Free (with Flight Booking)
626986,Big Spenders,2,1 Night Free (with Flight Booking)
627041,Other Infrequent Travelers,7,Exclusive Discounts (10%) + Discount on Next Booking
627158,Other Frequent Travelers,6,No Cancellation Fees
627176,Other Infrequent Travelers,7,Exclusive Discounts (10%) + Discount on Next Booking
627436,Other Infrequent Travelers,7,Exclusive Discounts (10%) + Discount on Next Booking
627451,Bargain Hunters (Budget),4,Exclusive Discounts (10%)
627475,Zerobookers,1,"Free Checked Bag + Irresistible ""First Booking"" Offer"
627518,Bargain Hunters (Budget),4,Exclusive Discounts (10%)
627617,Bargain Hunters (Budget),4,Exclusive Discounts (10%)
627729,Zerobookers,1,"Free Checked Bag + Irresistible ""First Booking"" Offer"
627889,Other Infrequent Travelers,7,Exclusive Discounts (10%) + Discount on Next Booking
627893,Bargain Hunters (Budget),4,Exclusive Discounts (10%)
627972,Bargain Hunters (Budget),4,Exclusive Discounts (10%)
628023,Luxury Lovers,5,Free Hotel Meal
628033,Bargain Hunters (Budget),4,Exclusive Discounts (10%)
628570,Big Spenders,2,1 Night Free (with Flight Booking)
628653,Bargain Hunters (High-Spenders),3,Exclusive Discounts (10%)
628671,Bargain Hunters (Budget),4,Exclusive Discounts (10%)
628694,Bargain Hunters (Budget),4,Exclusive Discounts (10%)
628752,Bargain Hunters (Budget),4,Exclusive Discounts (10%)
628762,Luxury Lovers,5,Free Hotel Meal
629345,Luxury Lovers,5,Free Hotel Meal
629647,Bargain Hunters (Budget),4,Exclusive Discounts (10%)
629701,Other Frequent Travelers,6,No Cancellation Fees
629725,Bargain Hunters (Budget),4,Exclusive Discounts (10%)
629747,Zerobookers,1,"Free Checked Bag + Irresistible ""First Booking"" Offer"
629803,Bargain Hunters (High-Spenders),3,Exclusive Discounts (10%)
629812,Zerobookers,1,"Free Checked Bag + Irresistible ""First Booking"" Offer"
629877,Big Spenders,2,1 Night Free (with Flight Booking)
629952,Luxury Lovers,5,Free Hotel Meal
630039,Luxury Lovers,5,Free Hotel Meal
630097,Luxury Lovers,5,Free Hotel Meal
630176,Luxury Lovers,5,Free Hotel Meal
630178,Luxury Lovers,5,Free Hotel Meal
630267,Luxury Lovers,5,Free Hotel Meal
630607,Zerobookers,1,"Free Checked Bag + Irresistible ""First Booking"" Offer"
630609,Other Frequent Travelers,6,No Cancellation Fees
630694,Bargain Hunters (Budget),4,Exclusive Discounts (10%)
630738,Bargain Hunters (Budget),4,Exclusive Discounts (10%)
630992,Other Infrequent Travelers,7,Exclusive Discounts (10%) + Discount on Next Booking
631174,Bargain Hunters (Budget),4,Exclusive Discounts (10%)
631201,Bargain Hunters (Budget),4,Exclusive Discounts (10%)
631319,Luxury Lovers,5,Free Hotel Meal
631384,Zerobookers,1,"Free Checked Bag + Irresistible ""First Booking"" Offer"
631388,Luxury Lovers,5,Free Hotel Meal
631448,Other Infrequent Travelers,7,Exclusive Discounts (10%) + Discount on Next Booking
631477,Luxury Lovers,5,Free Hotel Meal
631787,Bargain Hunters (Budget),4,Exclusive Discounts (10%)
631872,Zerobookers,1,"Free Checked Bag + Irresistible ""First Booking"" Offer"
631970,Other Frequent Travelers,6,No Cancellation Fees
631975,Other Infrequent Travelers,7,Exclusive Discounts (10%) + Discount on Next Booking
631993,Bargain Hunters (Budget),4,Exclusive Discounts (10%)
632136,Bargain Hunters (High-Spenders),3,Exclusive Discounts (10%)
632239,Bargain Hunters (Budget),4,Exclusive Discounts (10%)
632316,Bargain Hunters (High-Spenders),3,Exclusive Discounts (10%)
632425,Other Infrequent Travelers,7,Exclusive Discounts (10%) + Discount on Next Booking
632461,Bargain Hunters (Budget),4,Exclusive Discounts (10%)
632475,Other Infrequent Travelers,7,Exclusive Discounts (10%) + Discount on Next Booking
632631,Bargain Hunters (Budget),4,Exclusive Discounts (10%)
632665,Bargain Hunters (Budget),4,Exclusive Discounts (10%)
632749,Bargain Hunters (High-Spenders),3,Exclusive Discounts (10%)
632866,Zerobookers,1,"Free Checked Bag + Irresistible ""First Booking"" Offer"
632965,Big Spenders,2,1 Night Free (with Flight Booking)
632988,Bargain Hunters (High-Spenders),3,Exclusive Discounts (10%)
633183,Bargain Hunters (High-Spenders),3,Exclusive Discounts (10%)
633195,Luxury Lovers,5,Free Hotel Meal
633235,Other Infrequent Travelers,7,Exclusive Discounts (10%) + Discount on Next Booking
633314,Bargain Hunters (High-Spenders),3,Exclusive Discounts (10%)
633406,Bargain Hunters (Budget),4,Exclusive Discounts (10%)
633725,Bargain Hunters (High-Spenders),3,Exclusive Discounts (10%)
633972,Zerobookers,1,"Free Checked Bag + Irresistible ""First Booking"" Offer"
634130,Other Frequent Travelers,6,No Cancellation Fees
634601,Zerobookers,1,"Free Checked Bag + Irresistible ""First Booking"" Offer"
634739,Zerobookers,1,"Free Checked Bag + Irresistible ""First Booking"" Offer"
634795,Bargain Hunters (Budget),4,Exclusive Discounts (10%)
634824,Other Infrequent Travelers,7,Exclusive Discounts (10%) + Discount on Next Booking
635249,Other Frequent Travelers,6,No Cancellation Fees
635300,Bargain Hunters (High-Spenders),3,Exclusive Discounts (10%)
635303,Big Spenders,2,1 Night Free (with Flight Booking)
635375,Luxury Lovers,5,Free Hotel Meal
635442,Bargain Hunters (High-Spenders),3,Exclusive Discounts (10%)
635576,Other Frequent Travelers,6,No Cancellation Fees
635587,Bargain Hunters (Budget),4,Exclusive Discounts (10%)
635666,Zerobookers,1,"Free Checked Bag + Irresistible ""First Booking"" Offer"
635790,Other Frequent Travelers,6,No Cancellation Fees
635861,Luxury Lovers,5,Free Hotel Meal
635949,Other Frequent Travelers,6,No Cancellation Fees
636078,Bargain Hunters (High-Spenders),3,Exclusive Discounts (10%)
636102,Bargain Hunters (High-Spenders),3,Exclusive Discounts (10%)
636251,Other Infrequent Travelers,7,Exclusive Discounts (10%) + Discount on Next Booking
636520,Big Spenders,2,1 Night Free (with Flight Booking)
636524,Bargain Hunters (Budget),4,Exclusive Discounts (10%)
636526,Bargain Hunters (Budget),4,Exclusive Discounts (10%)
636739,Luxury Lovers,5,Free Hotel Meal
636873,Big Spenders,2,1 Night Free (with Flight Booking)
636874,Bargain Hunters (High-Spenders),3,Exclusive Discounts (10%)
636966,Luxury Lovers,5,Free Hotel Meal
637075,Other Infrequent Travelers,7,Exclusive Discounts (10%) + Discount on Next Booking
637086,Bargain Hunters (High-Spenders),3,Exclusive Discounts (10%)
637421,Other Frequent Travelers,6,No Cancellation Fees
637457,Other Infrequent Travelers,7,Exclusive Discounts (10%) + Discount on Next Booking
637555,Zerobookers,1,"Free Checked Bag + Irresistible ""First Booking"" Offer"
637633,Other Frequent Travelers,6,No Cancellation Fees
637687,Other Frequent Travelers,6,No Cancellation Fees
638140,Other Infrequent Travelers,7,Exclusive Discounts (10%) + Discount on Next Booking
638162,Bargain Hunters (Budget),4,Exclusive Discounts (10%)
638237,Zerobookers,1,"Free Checked Bag + Irresistible ""First Booking"" Offer"
638565,Other Frequent Travelers,6,No Cancellation Fees
638576,Bargain Hunters (High-Spenders),3,Exclusive Discounts (10%)
638580,Other Infrequent Travelers,7,Exclusive Discounts (10%) + Discount on Next Booking
638598,Other Infrequent Travelers,7,Exclusive Discounts (10%) + Discount on Next Booking
638600,Zerobookers,1,"Free Checked Bag + Irresistible ""First Booking"" Offer"
638874,Other Infrequent Travelers,7,Exclusive Discounts (10%) + Discount on Next Booking
639009,Bargain Hunters (High-Spenders),3,Exclusive Discounts (10%)
639168,Big Spenders,2,1 Night Free (with Flight Booking)
639458,Bargain Hunters (High-Spenders),3,Exclusive Discounts (10%)
639510,Bargain Hunters (Budget),4,Exclusive Discounts (10%)
639554,Other Infrequent Travelers,7,Exclusive Discounts (10%) + Discount on Next Booking
639571,Bargain Hunters (High-Spenders),3,Exclusive Discounts (10%)
639894,Luxury Lovers,5,Free Hotel Meal
640451,Zerobookers,1,"Free Checked Bag + Irresistible ""First Booking"" Offer"
640580,Bargain Hunters (High-Spenders),3,Exclusive Discounts (10%)
640649,Luxury Lovers,5,Free Hotel Meal
640689,Bargain Hunters (High-Spenders),3,Exclusive Discounts (10%)
640715,Big Spenders,2,1 Night Free (with Flight Booking)
640849,Bargain Hunters (Budget),4,Exclusive Discounts (10%)
640867,Other Infrequent Travelers,7,Exclusive Discounts (10%) + Discount on Next Booking
640968,Bargain Hunters (Budget),4,Exclusive Discounts (10%)
641012,Other Frequent Travelers,6,No Cancellation Fees
641102,Other Frequent Travelers,6,No Cancellation Fees
641106,Bargain Hunters (High-Spenders),3,Exclusive Discounts (10%)
641310,Luxury Lovers,5,Free Hotel Meal
641364,Bargain Hunters (High-Spenders),3,Exclusive Discounts (10%)
641529,Luxury Lovers,5,Free Hotel Meal
641537,Bargain Hunters (Budget),4,Exclusive Discounts (10%)
642215,Zerobookers,1,"Free Checked Bag + Irresistible ""First Booking"" Offer"
642344,Big Spenders,2,1 Night Free (with Flight Booking)
642364,Other Infrequent Travelers,7,Exclusive Discounts (10%) + Discount on Next Booking
642553,Luxury Lovers,5,Free Hotel Meal
642578,Bargain Hunters (Budget),4,Exclusive Discounts (10%)
642679,Big Spenders,2,1 Night Free (with Flight Booking)
642786,Bargain Hunters (Budget),4,Exclusive Discounts (10%)
642820,Other Infrequent Travelers,7,Exclusive Discounts (10%) + Discount on Next Booking
643324,Zerobookers,1,"Free Checked Bag + Irresistible ""First Booking"" Offer"
643344,Bargain Hunters (Budget),4,Exclusive Discounts (10%)
643359,Bargain Hunters (Budget),4,Exclusive Discounts (10%)
643469,Bargain Hunters (Budget),4,Exclusive Discounts (10%)
643645,Bargain Hunters (High-Spenders),3,Exclusive Discounts (10%)
643714,Other Infrequent Travelers,7,Exclusive Discounts (10%) + Discount on Next Booking
643929,Other Infrequent Travelers,7,Exclusive Discounts (10%) + Discount on Next Booking
644438,Zerobookers,1,"Free Checked Bag + Irresistible ""First Booking"" Offer"
644467,Bargain Hunters (High-Spenders),3,Exclusive Discounts (10%)
644639,Zerobookers,1,"Free Checked Bag + Irresistible ""First Booking"" Offer"
644784,Luxury Lovers,5,Free Hotel Meal
644870,Bargain Hunters (Budget),4,Exclusive Discounts (10%)
645022,Other Infrequent Travelers,7,Exclusive Discounts (10%) + Discount on Next Booking
645047,Bargain Hunters (High-Spenders),3,Exclusive Discounts (10%)
645168,Bargain Hunters (Budget),4,Exclusive Discounts (10%)
645415,Luxury Lovers,5,Free Hotel Meal
645488,Zerobookers,1,"Free Checked Bag + Irresistible ""First Booking"" Offer"
645664,Luxury Lovers,5,Free Hotel Meal
645685,Bargain Hunters (High-Spenders),3,Exclusive Discounts (10%)
645933,Other Infrequent Travelers,7,Exclusive Discounts (10%) + Discount on Next Booking
645939,Zerobookers,1,"Free Checked Bag + Irresistible ""First Booking"" Offer"
646127,Zerobookers,1,"Free Checked Bag + Irresistible ""First Booking"" Offer"
646197,Zerobookers,1,"Free Checked Bag + Irresistible ""First Booking"" Offer"
646257,Other Infrequent Travelers,7,Exclusive Discounts (10%) + Discount on Next Booking
646259,Other Infrequent Travelers,7,Exclusive Discounts (10%) + Discount on Next Booking
646405,Bargain Hunters (Budget),4,Exclusive Discounts (10%)
646424,Bargain Hunters (Budget),4,Exclusive Discounts (10%)
646455,Big Spenders,2,1 Night Free (with Flight Booking)
646933,Big Spenders,2,1 Night Free (with Flight Booking)
646937,Big Spenders,2,1 Night Free (with Flight Booking)
647016,Luxury Lovers,5,Free Hotel Meal
647555,Other Infrequent Travelers,7,Exclusive Discounts (10%) + Discount on Next Booking
647597,Luxury Lovers,5,Free Hotel Meal
647638,Other Infrequent Travelers,7,Exclusive Discounts (10%) + Discount on Next Booking
647662,Other Infrequent Travelers,7,Exclusive Discounts (10%) + Discount on Next Booking
647674,Bargain Hunters (Budget),4,Exclusive Discounts (10%)
647804,Bargain Hunters (High-Spenders),3,Exclusive Discounts (10%)
647862,Luxury Lovers,5,Free Hotel Meal
648201,Zerobookers,1,"Free Checked Bag + Irresistible ""First Booking"" Offer"
648379,Luxury Lovers,5,Free Hotel Meal
648852,Bargain Hunters (Budget),4,Exclusive Discounts (10%)
648983,Bargain Hunters (High-Spenders),3,Exclusive Discounts (10%)
648990,Bargain Hunters (High-Spenders),3,Exclusive Discounts (10%)
649080,Other Infrequent Travelers,7,Exclusive Discounts (10%) + Discount on Next Booking
649081,Other Frequent Travelers,6,No Cancellation Fees
649208,Other Infrequent Travelers,7,Exclusive Discounts (10%) + Discount on Next Booking
649378,Big Spenders,2,1 Night Free (with Flight Booking)
649935,Zerobookers,1,"Free Checked Bag + Irresistible ""First Booking"" Offer"
650049,Luxury Lovers,5,Free Hotel Meal
650055,Luxury Lovers,5,Free Hotel Meal
650079,Luxury Lovers,5,Free Hotel Meal
650606,Zerobookers,1,"Free Checked Bag + Irresistible ""First Booking"" Offer"
650901,Bargain Hunters (High-Spenders),3,Exclusive Discounts (10%)
651018,Bargain Hunters (Budget),4,Exclusive Discounts (10%)
651030,Bargain Hunters (Budget),4,Exclusive Discounts (10%)
651193,Big Spenders,2,1 Night Free (with Flight Booking)
651201,Bargain Hunters (High-Spenders),3,Exclusive Discounts (10%)
651269,Bargain Hunters (High-Spenders),3,Exclusive Discounts (10%)
651274,Zerobookers,1,"Free Checked Bag + Irresistible ""First Booking"" Offer"
651390,Luxury Lovers,5,Free Hotel Meal
651491,Bargain Hunters (Budget),4,Exclusive Discounts (10%)
651613,Big Spenders,2,1 Night Free (with Flight Booking)
651675,Bargain Hunters (Budget),4,Exclusive Discounts (10%)
651744,Bargain Hunters (Budget),4,Exclusive Discounts (10%)
651805,Luxury Lovers,5,Free Hotel Meal
651818,Other Infrequent Travelers,7,Exclusive Discounts (10%) + Discount on Next Booking
651828,Luxury Lovers,5,Free Hotel Meal
651941,Other Infrequent Travelers,7,Exclusive Discounts (10%) + Discount on Next Booking
651960,Zerobookers,1,"Free Checked Bag + Irresistible ""First Booking"" Offer"
652003,Zerobookers,1,"Free Checked Bag + Irresistible ""First Booking"" Offer"
652040,Bargain Hunters (High-Spenders),3,Exclusive Discounts (10%)
652190,Zerobookers,1,"Free Checked Bag + Irresistible ""First Booking"" Offer"
652359,Big Spenders,2,1 Night Free (with Flight Booking)
652416,Luxury Lovers,5,Free Hotel Meal
652527,Other Infrequent Travelers,7,Exclusive Discounts (10%) + Discount on Next Booking
652737,Other Infrequent Travelers,7,Exclusive Discounts (10%) + Discount on Next Booking
653197,Zerobookers,1,"Free Checked Bag + Irresistible ""First Booking"" Offer"
653228,Zerobookers,1,"Free Checked Bag + Irresistible ""First Booking"" Offer"
653281,Big Spenders,2,1 Night Free (with Flight Booking)
653332,Other Infrequent Travelers,7,Exclusive Discounts (10%) + Discount on Next Booking
653640,Big Spenders,2,1 Night Free (with Flight Booking)
653724,Other Frequent Travelers,6,No Cancellation Fees
653838,Other Infrequent Travelers,7,Exclusive Discounts (10%) + Discount on Next Booking
653852,Luxury Lovers,5,Free Hotel Meal
654233,Bargain Hunters (High-Spenders),3,Exclusive Discounts (10%)
654259,Big Spenders,2,1 Night Free (with Flight Booking)
654395,Luxury Lovers,5,Free Hotel Meal
654687,Bargain Hunters (Budget),4,Exclusive Discounts (10%)
654913,Big Spenders,2,1 Night Free (with Flight Booking)
655022,Zerobookers,1,"Free Checked Bag + Irresistible ""First Booking"" Offer"
655051,Bargain Hunters (Budget),4,Exclusive Discounts (10%)
655166,Zerobookers,1,"Free Checked Bag + Irresistible ""First Booking"" Offer"
655300,Bargain Hunters (Budget),4,Exclusive Discounts (10%)
655499,Bargain Hunters (Budget),4,Exclusive Discounts (10%)
656150,Luxury Lovers,5,Free Hotel Meal
656346,Luxury Lovers,5,Free Hotel Meal
656422,Big Spenders,2,1 Night Free (with Flight Booking)
656471,Other Infrequent Travelers,7,Exclusive Discounts (10%) + Discount on Next Booking
656560,Luxury Lovers,5,Free Hotel Meal
656626,Zerobookers,1,"Free Checked Bag + Irresistible ""First Booking"" Offer"
656708,Luxury Lovers,5,Free Hotel Meal
656850,Zerobookers,1,"Free Checked Bag + Irresistible ""First Booking"" Offer"
656873,Other Frequent Travelers,6,No Cancellation Fees
656920,Bargain Hunters (Budget),4,Exclusive Discounts (10%)
657122,Other Infrequent Travelers,7,Exclusive Discounts (10%) + Discount on Next Booking
657343,Zerobookers,1,"Free Checked Bag + Irresistible ""First Booking"" Offer"
657514,Zerobookers,1,"Free Checked Bag + Irresistible ""First Booking"" Offer"
657591,Big Spenders,2,1 Night Free (with Flight Booking)
657629,Bargain Hunters (Budget),4,Exclusive Discounts (10%)
657796,Other Infrequent Travelers,7,Exclusive Discounts (10%) + Discount on Next Booking
658234,Other Infrequent Travelers,7,Exclusive Discounts (10%) + Discount on Next Booking
658528,Luxury Lovers,5,Free Hotel Meal
658774,Luxury Lovers,5,Free Hotel Meal
659128,Big Spenders,2,1 Night Free (with Flight Booking)
659161,Big Spenders,2,1 Night Free (with Flight Booking)
659162,Big Spenders,2,1 Night Free (with Flight Booking)
659360,Zerobookers,1,"Free Checked Bag + Irresistible ""First Booking"" Offer"
659664,Other Frequent Travelers,6,No Cancellation Fees
659744,Bargain Hunters (Budget),4,Exclusive Discounts (10%)
659832,Bargain Hunters (High-Spenders),3,Exclusive Discounts (10%)
660110,Other Infrequent Travelers,7,Exclusive Discounts (10%) + Discount on Next Booking
660821,Zerobookers,1,"Free Checked Bag + Irresistible ""First Booking"" Offer"
